status,title,company,location,date,blurb,tags,link,id,provider,query,locale,wage,remoteness
NEW,AI Math Analyst - Part Time Work From Home,Outlier,"Greensboro, NC",2024-11-05,Any information we collect in connection with your application will be treated in accordance with the Outlier Privacy Policy and our internal policies and programs designed to protect personal data.,"Job types: Part-time, Contract
Remote: Remote
Benefits: Work from home
Job types cc: Part-time, Contract, Freelance
Schedules: Overtime",https://www.indeed.com/m/viewjob?jk=5df8b96c61d6b19c,IndeedScraperUSAEng_5df8b96c61d6b19c,IndeedScraperUSAEng,Data,USA_ENGLISH,$30 - $50 hourly,FULLY_REMOTE
NEW,"Duck Creek Agile Business Analyst, Senior Associate",PRICE WATERHOUSE COOPERS,"Raleigh, NC 27609",2024-10-31,"A career within Functional and Industry Technologies services will provide you with the opportunity to build secure and new digital experiences for customers, employees, and suppliers. We focus on…","Benefits: Paid holidays, Health insurance, Dental insurance, 401(k), Vision insurance",https://www.indeed.com/m/viewjob?jk=da15cb9899cb59f0,IndeedScraperUSAEng_da15cb9899cb59f0,IndeedScraperUSAEng,Data,USA_ENGLISH,$84000 - $202000 yearly,UNKNOWN
NEW,Senior Data Scientist III,LexisNexis,"Raleigh, NC 27606",2024-10-26,Leading the automation and lifecycle management of sophisticated data systems. Designing APIs for disseminating data science outputs to various business units.,"Job types: Full-time
Benefits: Disability insurance, Health insurance, Dental insurance, Flexible spending account, Parental leave, Employee assistance program, Vision insurance, 401(k) matching, Flexible schedule, Life insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=d5372a1ee3b08064,IndeedScraperUSAEng_d5372a1ee3b08064,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN
NEW,"Manager, Financial Data and Reporting",Wake Forest University,"Winston-Salem, NC 27106",2024-10-26,"Knowledge of data warehousing, data modeling and ETL techniques. Data Framework and Metadata Development: In partnership with the Finance Systems team, architects a data framework and maintains a…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=df2f1e5aa291a2fa,IndeedScraperUSAEng_df2f1e5aa291a2fa,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN
NEW,Data Operations Specialist,"Changing Technologies, Inc.","Raleigh, NC 27603",2024-10-26,"Collect and analyze data, assisting with testing and validation of business processes. Client is seeking a Junior Specialist to support Technical Operations. Job Types: Full-time, Contract.","Job types: Full-time, Contract
Shifts: 8 hour shift, Day shift
Benefits: Health insurance
Job types cc: Full-time, Contract
Schedules: 8 hour shift, Day shift, Monday to Friday",https://www.indeed.com/m/viewjob?jk=73509d6d946c291f,IndeedScraperUSAEng_73509d6d946c291f,IndeedScraperUSAEng,Data,USA_ENGLISH,$52 - $52 hourly,UNKNOWN
NEW,Senior Finance Data Analyst,Marsh McLennan Agency,"Greensboro, NC 27404",2024-10-26,"12+ years Accounting and Financial Analytics ,relational database management, data modeling and/or data warehouse . O Performing data analysis and providing recommendations to improve.","Job types: Full-time
Remote: Remote
Benefits: Health insurance, 401(k), Tuition reimbursement, Employee assistance program
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=c852b4ab8d0081d0,IndeedScraperUSAEng_c852b4ab8d0081d0,IndeedScraperUSAEng,Data,USA_ENGLISH,$135600 - $203400 yearly,FULLY_REMOTE
NEW,AI Mathematics Trainer & Evaluator,Outlier,"Greensboro, NC",2024-10-26,Outlier is looking for talented Math Experts to help train generative artificial intelligence models. Crafting and answering questions related to Math. Experience working as a Math professional.,"Job types: Contract
Job types cc: Contract, Freelance
Schedules: Overtime",https://www.indeed.com/m/viewjob?jk=b1d45040c99d9e5d,IndeedScraperUSAEng_b1d45040c99d9e5d,IndeedScraperUSAEng,Data,USA_ENGLISH,$30 - $50 hourly,UNKNOWN
NEW,Home Data Collector,HomeCloud,"Raleigh-Durham, NC",2024-10-31,Across Raleigh-Durham and the surrounding areas to capture a series of photos/videos and collect a variety of data. This is a 1099-independent contractor role with an hourly or pay-per-job…,"Job types: Part-time, Full-time, Contract
Shifts: 4 hour shift
Benefits: Professional development assistance, Opportunities for advancement, Tools provided
Job types cc: Part-time, Full-time, Contract
Schedules: Weekends as needed, 4 hour shift, Monday to Friday",https://www.indeed.com/m/viewjob?jk=8d07f36cebea9cce,IndeedScraperUSAEng_8d07f36cebea9cce,IndeedScraperUSAEng,Data,USA_ENGLISH,$20 - $35 hourly,UNKNOWN
NEW,Payments Fraud Analytics and Data Science Senior Consultant,Deloitte,"Raleigh, NC 27601",2024-10-26,"Certifications in data science or cloud tools and technologies. Apply data science, machine learning, network analysis, and other advanced approaches over large datasets to facilitate the detection of…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=2bdd07543e659e93,IndeedScraperUSAEng_2bdd07543e659e93,IndeedScraperUSAEng,Data,USA_ENGLISH,$107659 - $207763 yearly,UNKNOWN
NEW,Data Engineer (Data Stewardship),Clarity Innovations,"Fort Liberty, NC",2024-10-26,"Verifiable work experience working with data structures, database management, distributed computing, and API driven architectures using SQL and No-SQL engines.","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=b0ece4e7002b9278,IndeedScraperUSAEng_b0ece4e7002b9278,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN
NEW,Senior Tolls Business Analyst II,AtkinsRéalis,"Raleigh, NC 27609",2024-10-26,Why join us? It’s an exciting time at AtkinsRéalis! We are rapidly growing in the US. Our company purpose is to build a better world for our planet and its people. We recognize the importance of…,"Job types: Full-time
Benefits: Paid parental leave, Paid holidays, Health insurance, Dental insurance, Tuition reimbursement, Paid time off, Parental leave, Employee assistance program, Flexible schedule, Retirement plan
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=7a9d3ce8cf2e87f7,IndeedScraperUSAEng_7a9d3ce8cf2e87f7,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN
NEW,AI Math Analyst,Outlier,"Raleigh, NC",2024-11-05,Outlier is looking for talented Math Experts to help train generative artificial intelligence models. Crafting and answering questions related to Math. Experience working as a Math professional.,"Job types: Contract
Job types cc: Contract, Freelance
Schedules: Overtime",https://www.indeed.com/m/viewjob?jk=9c773da539cc65f2,IndeedScraperUSAEng_9c773da539cc65f2,IndeedScraperUSAEng,Data,USA_ENGLISH,$30 - $50 hourly,UNKNOWN
NEW,"Principal Statistical Programmer (Oncology), FSP",Fortrea,"Durham, NC",2024-11-02,"As a leading global contract research organization (CRO) with a passion for scientific rigor and decades of clinical development experience, Fortrea provides pharmaceutical, biotechnology, and medical…","Job types: Full-time
Remote: Remote
Benefits: Employee stock purchase plan, Disability insurance, Health insurance, Dental insurance, 401(k), Paid time off, Vision insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=e18c7982956514e8,IndeedScraperUSAEng_e18c7982956514e8,IndeedScraperUSAEng,Data,USA_ENGLISH,$110000 - $145000 yearly,FULLY_REMOTE
NEW,"Sr. Manager, Data Systems","Veloxis Pharmaceuticals, Inc.","Cary, NC",2024-11-11,"The Asahi Kasei Group operates with a commitment of creating for tomorrow. Our business sectors, Material, Homes, and Health Care, contribute to the development of society by anticipating the…","Job types: Full-time
Benefits: Health insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=4caa8498d9ed034b,IndeedScraperUSAEng_4caa8498d9ed034b,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN
NEW,Data Review Specialist,Eurofins USA PSS Insourcing Solutions,"Winston-Salem, NC",2024-10-26,Perform mathematical calculations as part of data review. Responsible for ensuring the integrity of laboratory data. Maintain the highest level of proficiency in terms of those duties and…,"Job types: Full-time
Benefits: Paid holidays, Disability insurance, Health insurance, Dental insurance, Vision insurance, 401(k) matching
Job types cc: Full-time
Schedules: Overtime, Monday to Friday",https://www.indeed.com/m/viewjob?jk=ff000ffe47e7128b,IndeedScraperUSAEng_ff000ffe47e7128b,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN
NEW,Digital Business Analyst,Royal Bank of Canada,"Raleigh, NC 27617",2024-10-26,"Do you have a toolbox full of techniques, knowledge, and experience? RBC Bank provides full banking services supporting Canadian customers with their cross-border needs.","Job types: Full-time
Remote: Hybrid work
Benefits: Opportunities for advancement
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=ff47b0d94acd885f,IndeedScraperUSAEng_ff47b0d94acd885f,IndeedScraperUSAEng,Data,USA_ENGLISH,,TEMPORARILY_REMOTE
NEW,Clinical Data Manager 2,Katalyst Healthcares & Life Sciences,"Jacksonville, NC 28540",2024-10-26,"Perform data abstraction and data entry on several different protocols into multiple clinical research databases. Demonstrated proficiency with data abstraction, query resolution, data reporting and…","Job types: Contract
Job types cc: Contract",https://www.indeed.com/m/viewjob?jk=cb63249307c94491,IndeedScraperUSAEng_cb63249307c94491,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN
NEW,AI Math Analyst,Outlier,"Raleigh, NC",2024-11-05,Outlier is looking for talented Math Experts to help train generative artificial intelligence models. Crafting and answering questions related to Math. Experience working as a Math professional.,"Job types: Contract
Job types cc: Contract, Freelance
Schedules: Overtime",https://www.indeed.com/m/viewjob?jk=870e7c95175e1ead,IndeedScraperUSAEng_870e7c95175e1ead,IndeedScraperUSAEng,Data,USA_ENGLISH,$30 - $50 hourly,UNKNOWN
NEW,"Senior Product Manager, Data and AI - Manufacturing & Engineering",GSK,"Durham, NC 27707",2024-11-20,"This should include experience with data modelling, data management, data governance and use of analytics/AI platforms. Technical Expertise: Strong technical background in cloud-based data and…",,https://www.indeed.com/m/viewjob?jk=21ffba693075e03d,IndeedScraperUSAEng_21ffba693075e03d,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN
NEW,Data Base Developer,I5 TECH,"Durham, NC",2024-10-26,I5 TECH offers a wealth of employment opportunities for both employees and professional consultants. We are one of the best information technology staffing companies and provide a solid foundation…,,https://www.indeed.com/m/viewjob?jk=9a2ec6cf65b46353,IndeedScraperUSAEng_9a2ec6cf65b46353,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN
NEW,IT Workforce Strategy Analyst,State of North Carolina,"Raleigh, NC 27603",2024-11-09,"Through data-driven insights, the IT Workforce Strategy Analyst directly contributes to strategic alignment, process improvement, and workforce agility within the department.","Job types: Full-time
Benefits: Paid parental leave, Health insurance, Parental leave, Retirement plan
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=150e76cbc0feee7a,IndeedScraperUSAEng_150e76cbc0feee7a,IndeedScraperUSAEng,Data,USA_ENGLISH,$65604 - $98407 yearly,UNKNOWN
NEW,AI Training Analyst,Outlier,"Raleigh, NC",2024-10-26,"We partner with organizations to train AI large language models, helping cutting-edge generative AI models write better code. Projects typically include discrete, highly variable problems that involve…","Job types: Contract
Job types cc: Contract, Freelance
Schedules: Overtime",https://www.indeed.com/m/viewjob?jk=e486551b79570f9e,IndeedScraperUSAEng_e486551b79570f9e,IndeedScraperUSAEng,Data,USA_ENGLISH,$30 - $30 hourly,UNKNOWN
